lat,lon,z,forceOcean,shipKnots,arrivalUTC,nmTravelled,hoursUsed,fuelTonsConsumed,fuelTonsPerNM,shipBearing_toConvention,windBearing_toConvention,waveBearing_toConvention,windMag,swh,pp1d,2m_Temp
-26.2,-23.6,-4692.1,0,16,2025-02-06:21:00,22.36,1.40,1.36,0.06081,285.5,279.1,270.4,4.56,1.24,9.92,26
-26.1,-24.0,-5080.2,0,16,2025-02-07:00:00,22.38,1.40,1.36,0.06088,285.5,276.4,260.7,4.36,1.12,9.55,26
-26.0,-24.4,-5107.7,0,16,2025-02-07:00:00,22.40,1.40,1.37,0.06104,270.0,273.0,257.0,4.48,1.12,9.51,26
-26.0,-24.5,-4710.8,0,16,2025-02-07:00:00,5.40,0.34,0.33,0.06086,270.0,269.7,253.5,4.41,1.13,9.67,26
-26.0,-24.6,-4805.7,0,16,2025-02-07:03:00,5.40,0.34,0.33,0.06071,285.5,268.7,252.5,4.38,1.13,9.75,26
-25.9,-25.0,-4719.2,0,16,2025-02-07:03:00,22.41,1.40,1.37,0.06122,285.4,267.1,249.2,4.38,1.14,9.83,26
-25.8,-25.4,-5229.5,0,16,2025-02-07:06:00,22.43,1.40,1.37,0.06124,285.4,267.6,244.8,3.94,1.16,10.10,26
-25.7,-25.8,-5044.3,0,16,2025-02-07:06:00,22.45,1.40,1.37,0.06117,285.4,265.5,242.6,3.94,1.18,10.24,27
-25.6,-26.2,-5296.2,0,16,2025-02-07:06:00,22.47,1.40,1.38,0.06122,285.4,263.4,241.1,3.85,1.18,10.27,27
-25.5,-26.6,-5392.6,0,16,2025-02-07:09:00,22.48,1.41,1.38,0.06145,285.4,254.2,239.8,3.52,1.20,10.62,27
-25.4,-27.0,-5275.8,0,16,2025-02-07:09:00,22.50,1.41,1.38,0.06151,285.4,252.6,239.6,3.35,1.20,10.60,27
-25.3,-27.4,-5054.6,0,16,2025-02-07:12:00,22.52,1.41,1.39,0.06169,270.0,243.2,241.4,3.08,1.20,10.98,26
-25.3,-27.5,-5508.9,0,16,2025-02-07:12:00,5.43,0.34,0.33,0.06139,270.0,242.2,241.4,3.02,1.20,10.92,26
-25.3,-27.6,-4964.2,0,16,2025-02-07:12:00,5.43,0.34,0.33,0.06141,270.0,241.0,241.5,2.96,1.20,10.97,26
-25.3,-27.7,-4904.6,0,16,2025-02-07:12:00,5.43,0.34,0.33,0.06144,270.0,239.9,241.5,2.90,1.20,11.08,26
-25.3,-27.8,-5290.6,0,16,2025-02-07:12:00,5.43,0.34,0.33,0.06147,270.0,238.9,241.6,2.84,1.20,11.09,26
-25.3,-27.9,-5233.9,0,16,2025-02-07:12:00,5.43,0.34,0.33,0.06150,270.0,238.0,241.6,2.79,1.20,11.01,26
-25.3,-28.0,-5459.1,0,16,2025-02-07:15:00,5.43,0.34,0.33,0.06147,270.0,240.6,247.3,2.42,1.21,11.50,26
-25.3,-28.1,-5639.9,0,16,2025-02-07:15:00,5.43,0.34,0.33,0.06144,270.0,240.6,247.3,2.30,1.21,11.62,26
-25.3,-28.2,-5435.2,0,16,2025-02-07:15:00,5.43,0.34,0.33,0.06144,270.0,240.6,247.3,2.19,1.21,11.87,26
-25.3,-28.3,-5334.6,0,16,2025-02-07:15:00,5.43,0.34,0.33,0.06144,270.0,240.9,247.2,2.10,1.21,11.85,26
-25.3,-28.4,-5371.1,0,16,2025-02-07:15:00,5.43,0.34,0.33,0.06143,270.0,241.5,247.2,2.06,1.21,11.59,26
-25.3,-28.5,-5338.7,0,16,2025-02-07:15:00,5.43,0.34,0.33,0.06141,270.0,241.9,247.2,2.03,1.21,11.41,26
-25.3,-28.6,-5283.8,0,16,2025-02-07:15:00,5.43,0.34,0.33,0.06141,270.0,241.9,247.0,2.08,1.21,11.47,26
-25.3,-28.7,-5261.9,0,16,2025-02-07:15:00,5.43,0.34,0.33,0.06140,270.0,242.1,246.8,2.11,1.22,11.59,26
-25.3,-28.8,-5287.9,0,16,2025-02-07:15:00,5.43,0.34,0.33,0.06140,270.0,242.0,246.7,2.17,1.22,11.58,26
-25.3,-28.9,-5324.4,0,16,2025-02-07:18:00,5.43,0.34,0.33,0.06125,270.0,254.0,256.4,2.75,1.24,12.25,26
-25.3,-29.0,-5358.8,0,16,2025-02-07:18:00,5.43,0.34,0.33,0.06111,270.0,253.0,256.2,2.80,1.24,12.09,26
-25.3,-29.1,-5523.2,0,16,2025-02-07:18:00,5.43,0.34,0.33,0.06113,270.0,252.0,255.8,2.83,1.24,12.18,26
-25.3,-29.2,-5362.2,0,16,2025-02-07:18:00,5.43,0.34,0.33,0.06116,270.0,251.0,255.5,2.83,1.25,12.37,26
-25.3,-29.3,-5313.2,0,16,2025-02-07:18:00,5.43,0.34,0.33,0.06118,270.0,250.0,255.1,2.85,1.25,12.34,26
-25.3,-29.4,-5447.4,0,16,2025-02-07:18:00,5.43,0.34,0.33,0.06121,270.0,248.8,254.6,2.88,1.25,12.10,26
-25.3,-29.5,-5485.4,0,16,2025-02-07:18:00,5.43,0.34,0.33,0.06124,270.0,247.7,254.1,2.92,1.25,11.95,26
-25.3,-29.6,-5452.3,0,16,2025-02-07:18:00,5.43,0.34,0.33,0.06127,270.0,246.3,253.4,2.96,1.25,12.04,26
-25.3,-29.7,-5313.9,0,16,2025-02-07:18:00,5.43,0.34,0.33,0.06131,270.0,245.2,252.8,2.98,1.25,12.22,26
-25.3,-29.8,-5408.9,0,16,2025-02-07:21:00,5.43,0.34,0.33,0.06143,270.0,236.9,263.9,2.92,1.27,12.60,26
-25.3,-29.9,-5482.2,0,16,2025-02-07:21:00,5.43,0.34,0.33,0.06155,270.0,235.7,263.4,2.81,1.27,12.44,26
-25.3,-30.0,-5368.4,0,16,2025-02-07:21:00,5.43,0.34,0.33,0.06158,270.0,234.4,262.6,2.71,1.27,12.34,26
-25.3,-30.1,-5131.0,0,16,2025-02-07:21:00,5.43,0.34,0.33,0.06162,270.0,233.1,261.8,2.67,1.27,12.35,26
-25.3,-30.2,-5437.3,0,16,2025-02-07:21:00,5.43,0.34,0.33,0.06165,270.0,231.6,261.2,2.62,1.27,12.41,26
-25.3,-30.3,-5415.6,0,16,2025-02-07:21:00,5.43,0.34,0.33,0.06169,270.0,230.4,260.4,2.58,1.28,12.39,26
-25.3,-30.4,-5375.0,0,16,2025-02-07:21:00,5.43,0.34,0.34,0.06172,270.0,229.4,259.4,2.56,1.28,12.28,26
-25.3,-30.5,-5259.5,0,16,2025-02-07:21:00,5.43,0.34,0.34,0.06174,270.0,228.6,258.5,2.55,1.28,12.23,26
-25.3,-30.6,-5327.2,0,16,2025-02-07:21:00,5.43,0.34,0.34,0.06175,270.0,228.4,257.7,2.56,1.28,12.21,26
-25.3,-30.7,-5530.2,0,16,2025-02-08:00:00,5.43,0.34,0.34,0.06176,270.0,228.1,256.9,2.58,1.28,12.26,26
-25.3,-30.8,-5224.4,0,16,2025-02-08:00:00,5.43,0.34,0.34,0.06188,270.0,219.5,266.9,2.09,1.29,12.36,27
-25.3,-30.9,-5285.2,0,16,2025-02-08:00:00,5.43,0.34,0.34,0.06198,270.0,220.1,266.2,2.17,1.29,12.34,27
-25.3,-31.0,-5454.6,0,16,2025-02-08:00:00,5.43,0.34,0.34,0.06197,270.0,220.3,265.2,2.23,1.29,12.33,27
-25.3,-31.1,-5231.5,0,16,2025-02-08:00:00,5.43,0.34,0.34,0.06196,270.0,220.7,264.4,2.27,1.29,12.32,27
-25.3,-31.2,-5266.1,0,16,2025-02-08:00:00,5.43,0.34,0.34,0.06195,270.0,221.2,263.8,2.31,1.29,12.32,27
-25.3,-31.3,-5251.1,0,16,2025-02-08:00:00,5.43,0.34,0.34,0.06194,270.0,221.8,263.1,2.34,1.29,12.32,27
-25.3,-31.4,-5235.3,0,16,2025-02-08:00:00,5.43,0.34,0.34,0.06192,270.0,222.4,262.2,2.36,1.29,12.30,27
-25.3,-31.5,-5216.0,0,16,2025-02-08:00:00,5.43,0.34,0.34,0.06191,270.0,222.7,261.3,2.35,1.29,12.30,27
-25.3,-31.6,-5143.6,0,16,2025-02-08:03:00,5.43,0.34,0.33,0.06165,270.0,242.5,272.6,1.31,1.30,12.34,27
-25.3,-31.7,-5161.1,0,16,2025-02-08:03:00,5.43,0.34,0.33,0.06138,270.0,243.0,272.0,1.36,1.30,12.33,27
-25.3,-31.8,-5145.8,0,16,2025-02-08:03:00,5.43,0.34,0.33,0.06137,270.0,243.7,271.4,1.38,1.30,12.31,27
-25.3,-31.9,-5108.9,0,16,2025-02-08:03:00,5.43,0.34,0.33,0.06135,270.0,244.5,270.8,1.37,1.30,12.28,27
-25.3,-32.0,-5062.9,0,16,2025-02-08:03:00,5.43,0.34,0.33,0.06133,270.0,245.4,270.2,1.37,1.30,12.26,27
-25.3,-32.1,-5029.0,0,16,2025-02-08:03:00,5.43,0.34,0.33,0.06130,270.0,246.4,269.8,1.34,1.30,12.28,27
-25.3,-32.2,-4939.2,0,16,2025-02-08:03:00,5.43,0.34,0.33,0.06129,270.0,246.7,269.4,1.32,1.30,12.31,27
-25.3,-32.3,-4905.3,0,16,2025-02-08:03:00,5.43,0.34,0.33,0.06127,270.0,247.7,269.0,1.29,1.30,12.30,27
-25.3,-32.4,-4842.7,0,16,2025-02-08:06:00,5.43,0.34,0.33,0.06124,270.0,249.3,268.5,1.27,1.30,12.26,27
-25.3,-32.5,-4831.6,0,16,2025-02-08:06:00,5.43,0.34,0.33,0.06096,270.0,270.6,283.5,2.07,1.31,12.26,27
-25.3,-32.6,-4792.9,0,16,2025-02-08:06:00,5.43,0.34,0.33,0.06070,270.0,271.1,283.4,2.06,1.31,12.25,27
-25.3,-32.7,-4782.7,0,16,2025-02-08:06:00,5.43,0.34,0.33,0.06071,270.0,271.3,283.3,2.07,1.31,12.23,27
-25.3,-32.8,-4747.8,0,16,2025-02-08:06:00,5.43,0.34,0.33,0.06072,270.0,271.5,283.2,2.06,1.31,12.23,27
-25.3,-32.9,-4761.7,0,16,2025-02-08:06:00,5.43,0.34,0.33,0.06072,270.0,271.7,283.0,2.04,1.31,12.23,27
-25.3,-33.0,-4764.6,0,16,2025-02-08:06:00,5.43,0.34,0.33,0.06073,270.0,272.0,282.9,2.00,1.31,12.22,27
-25.3,-33.1,-4791.6,0,16,2025-02-08:06:00,5.43,0.34,0.33,0.06072,270.0,271.1,283.0,1.96,1.31,12.22,27
-25.3,-33.2,-4806.2,0,16,2025-02-08:06:00,5.43,0.34,0.33,0.06070,270.0,270.1,283.1,1.93,1.31,12.22,27
-25.3,-33.3,-4782.1,0,16,2025-02-08:09:00,5.43,0.34,0.33,0.06070,270.0,268.7,283.2,1.89,1.31,12.22,27
-25.3,-33.4,-4792.3,0,16,2025-02-08:09:00,5.43,0.34,0.33,0.06100,270.0,246.6,303.1,2.29,1.34,12.13,27
-25.3,-33.5,-4823.1,0,16,2025-02-08:09:00,5.43,0.34,0.33,0.06131,270.0,245.1,303.6,2.22,1.34,12.13,27
-25.3,-33.6,-4787.9,0,16,2025-02-08:09:00,5.43,0.34,0.33,0.06135,270.0,243.3,304.5,2.16,1.34,12.12,27
-25.3,-33.7,-4764.9,0,16,2025-02-08:09:00,5.43,0.34,0.33,0.06139,270.0,241.5,305.3,2.10,1.35,12.11,27
-25.3,-33.8,-4829.0,0,16,2025-02-08:09:00,5.43,0.34,0.33,0.06144,270.0,239.8,306.0,2.04,1.35,12.11,27
-25.3,-33.9,-4803.7,0,16,2025-02-08:09:00,5.43,0.34,0.33,0.06148,270.0,238.2,306.5,1.99,1.35,12.11,27
-25.3,-34.0,-4748.0,0,16,2025-02-08:09:00,5.43,0.34,0.33,0.06152,270.0,236.6,307.2,1.97,1.35,12.11,27
-25.3,-34.1,-4710.4,0,16,2025-02-08:09:00,5.43,0.34,0.33,0.06156,270.0,235.5,308.4,1.96,1.35,12.10,27
-25.3,-34.2,-4680.4,0,16,2025-02-08:12:00,5.43,0.34,0.33,0.06159,270.0,234.4,309.4,1.94,1.35,12.09,27
-25.3,-34.3,-4627.1,0,16,2025-02-08:12:00,5.43,0.34,0.34,0.06173,270.0,224.2,331.5,2.15,1.41,12.01,26
-25.3,-34.4,-4589.8,0,16,2025-02-08:12:00,5.43,0.34,0.34,0.06188,270.0,223.4,332.7,2.11,1.41,12.02,26
-25.3,-34.5,-4567.7,0,16,2025-02-08:12:00,5.43,0.34,0.34,0.06190,270.0,222.6,334.0,2.09,1.42,12.04,26
-25.3,-34.6,-4538.0,0,16,2025-02-08:12:00,5.43,0.34,0.34,0.06191,270.0,222.3,335.3,2.06,1.42,12.02,26
-25.3,-34.7,-4490.6,0,16,2025-02-08:12:00,5.43,0.34,0.34,0.06192,270.0,221.9,336.7,2.04,1.42,11.99,26
-25.3,-34.8,-4460.6,0,16,2025-02-08:12:00,5.43,0.34,0.34,0.06193,270.0,221.7,338.1,2.01,1.42,11.99,26
-25.3,-34.9,-4422.3,0,16,2025-02-08:12:00,5.43,0.34,0.34,0.06193,270.0,221.8,339.5,1.98,1.43,12.01,26
-25.3,-35.0,-4328.1,0,16,2025-02-08:12:00,5.43,0.34,0.34,0.06193,270.0,221.9,340.9,1.95,1.43,12.01,26
-25.3,-35.1,-4276.1,0,16,2025-02-08:15:00,5.43,0.34,0.33,0.06165,270.0,242.9,358.0,2.06,1.49,11.82,26
-25.3,-35.2,-4229.9,0,16,2025-02-08:15:00,5.43,0.34,0.33,0.06137,270.0,243.5,359.1,2.04,1.49,11.76,26
-25.3,-35.3,-4189.6,0,16,2025-02-08:15:00,5.43,0.34,0.33,0.06135,270.0,244.5,0.1,2.01,1.49,11.74,26
-25.3,-35.4,-4179.2,0,16,2025-02-08:15:00,5.43,0.34,0.33,0.06132,270.0,245.8,0.8,1.97,1.50,11.78,26
-25.3,-35.5,-4160.0,0,16,2025-02-08:15:00,5.43,0.34,0.33,0.06129,270.0,247.2,1.6,1.92,1.51,11.79,26
-25.3,-35.6,-4131.6,0,16,2025-02-08:15:00,5.43,0.34,0.33,0.06125,270.0,248.5,2.2,1.86,1.51,11.75,26
-25.3,-35.7,-4115.3,0,16,2025-02-08:15:00,5.43,0.34,0.33,0.06123,270.0,248.9,2.8,1.79,1.52,11.66,26
-25.3,-35.8,-4140.1,0,16,2025-02-08:15:00,5.43,0.34,0.33,0.06122,270.0,249.4,3.6,1.73,1.52,11.65,26
-25.3,-35.9,-4134.4,0,16,2025-02-08:15:00,5.43,0.34,0.33,0.06121,270.0,249.8,4.6,1.69,1.52,11.72,26
-25.3,-36.0,-4188.2,0,16,2025-02-08:18:00,5.43,0.34,0.33,0.06119,270.0,250.8,5.4,1.65,1.53,11.73,26
-25.3,-36.1,-4198.2,0,16,2025-02-08:18:00,5.43,0.34,0.33,0.06121,270.0,248.6,11.8,2.21,1.56,11.26,26
-25.3,-36.2,-4212.0,0,16,2025-02-08:18:00,5.43,0.34,0.33,0.06122,270.0,249.3,12.1,2.24,1.56,11.14,26
-25.3,-36.3,-4231.4,0,16,2025-02-08:18:00,5.43,0.34,0.33,0.06121,270.0,250.0,12.3,2.25,1.57,11.12,26
-25.3,-36.4,-4209.2,0,16,2025-02-08:18:00,5.43,0.34,0.33,0.06119,270.0,250.6,12.3,2.25,1.57,11.20,26
-25.3,-36.5,-4196.2,0,16,2025-02-08:18:00,5.43,0.34,0.33,0.06117,270.0,251.1,12.4,2.25,1.57,11.24,26
-25.3,-36.6,-4195.3,0,16,2025-02-08:18:00,5.43,0.34,0.33,0.06116,270.0,251.9,12.4,2.21,1.58,11.20,26
-25.3,-36.7,-4203.2,0,16,2025-02-08:18:00,5.43,0.34,0.33,0.06114,270.0,252.7,12.3,2.18,1.58,11.12,26
-25.3,-36.8,-4209.9,0,16,2025-02-08:18:00,5.43,0.34,0.33,0.06112,270.0,253.3,12.3,2.15,1.58,11.10,26
-25.3,-36.9,-4204.1,0,16,2025-02-08:21:00,5.43,0.34,0.33,0.06135,270.0,235.1,13.1,2.34,1.58,10.86,27
-25.3,-37.0,-4189.1,0,16,2025-02-08:21:00,5.43,0.34,0.33,0.06158,270.0,235.4,12.9,2.33,1.58,10.86,27
-25.3,-37.1,-4198.6,0,16,2025-02-08:21:00,5.43,0.34,0.33,0.06158,270.0,235.3,12.7,2.32,1.58,10.82,27
-25.3,-37.2,-4187.4,0,16,2025-02-08:21:00,5.43,0.34,0.33,0.06158,270.0,235.2,12.5,2.30,1.58,10.76,27
-25.3,-37.3,-4138.2,0,16,2025-02-08:21:00,5.43,0.34,0.33,0.06158,270.0,234.9,12.2,2.30,1.58,10.74,27
-25.3,-37.4,-4132.4,0,16,2025-02-08:21:00,5.43,0.34,0.33,0.06159,270.0,234.4,11.9,2.31,1.58,10.76,27
-25.3,-37.5,-4150.7,0,16,2025-02-08:21:00,5.43,0.34,0.33,0.06161,270.0,233.8,11.6,2.32,1.58,10.77,27
-25.3,-37.6,-4124.8,0,16,2025-02-08:21:00,5.43,0.34,0.33,0.06163,270.0,233.0,11.3,2.36,1.58,10.74,27
-25.3,-37.7,-4119.4,0,16,2025-02-08:21:00,5.43,0.34,0.33,0.06164,270.0,232.4,10.9,2.40,1.58,10.71,27
-25.3,-37.8,-4089.9,0,16,2025-02-09:00:00,5.43,0.34,0.33,0.06166,270.0,231.9,10.6,2.44,1.58,10.71,27
-25.3,-37.9,-4028.6,0,16,2025-02-09:00:00,5.43,0.34,0.34,0.06188,270.0,215.5,8.5,2.25,1.55,10.46,27
-25.3,-38.0,-3976.6,0,16,2025-02-09:00:00,5.43,0.34,0.34,0.06210,270.0,215.0,8.1,2.27,1.55,10.50,27
-25.3,-38.1,-3983.9,0,16,2025-02-09:00:00,5.43,0.34,0.34,0.06211,270.0,214.3,7.7,2.29,1.55,10.44,27
-25.3,-38.2,-3978.8,0,16,2025-02-09:00:00,5.43,0.34,0.34,0.06213,270.0,213.5,7.3,2.32,1.55,10.33,27
-25.3,-38.3,-4003.2,0,16,2025-02-09:00:00,5.43,0.34,0.34,0.06215,270.0,212.7,6.9,2.34,1.55,10.32,27
-25.3,-38.4,-3993.3,0,16,2025-02-09:00:00,5.43,0.34,0.34,0.06217,270.0,212.0,6.5,2.35,1.54,10.40,27
-25.3,-38.5,-3976.9,0,16,2025-02-09:00:00,5.43,0.34,0.34,0.06219,270.0,211.4,6.0,2.37,1.54,10.44,27
-25.3,-38.6,-3980.2,0,16,2025-02-09:03:00,5.43,0.34,0.34,0.06220,270.0,210.9,5.6,2.39,1.54,10.35,27
-25.3,-38.7,-3973.9,0,16,2025-02-09:03:00,5.43,0.34,0.34,0.06238,270.0,197.8,2.3,1.38,1.51,9.96,27
-25.3,-38.8,-3948.9,0,16,2025-02-09:03:00,5.43,0.34,0.34,0.06254,270.0,198.5,1.9,1.41,1.51,9.94,27
-25.3,-38.9,-3932.8,0,16,2025-02-09:03:00,5.43,0.34,0.34,0.06251,270.0,200.0,1.5,1.44,1.50,9.96,27
-25.3,-39.0,-3896.8,0,16,2025-02-09:03:00,5.43,0.34,0.34,0.06247,270.0,201.4,1.0,1.49,1.50,9.98,27
-25.3,-39.1,-3852.4,0,16,2025-02-09:03:00,5.43,0.34,0.34,0.06243,270.0,203.1,0.6,1.52,1.49,9.96,27
-25.3,-39.2,-3766.8,0,16,2025-02-09:03:00,5.43,0.34,0.34,0.06239,270.0,204.4,0.2,1.55,1.49,9.94,27
-25.3,-39.3,-3838.6,0,16,2025-02-09:03:00,5.43,0.34,0.34,0.06236,270.0,205.9,359.7,1.58,1.49,9.94,27
-25.3,-39.4,-3743.6,0,16,2025-02-09:03:00,5.43,0.34,0.34,0.06232,270.0,207.3,359.3,1.62,1.48,9.96,27
-25.3,-39.5,-3489.1,0,16,2025-02-09:06:00,5.43,0.34,0.34,0.06228,270.0,209.1,358.8,1.66,1.48,9.98,27
-25.3,-39.6,-3348.9,0,16,2025-02-09:06:00,5.43,0.34,0.33,0.06163,270.0,257.1,355.4,1.84,1.44,9.86,27
-25.3,-39.7,-3233.7,0,16,2025-02-09:06:00,5.43,0.34,0.33,0.06103,270.0,256.0,355.0,1.93,1.44,9.84,27
-25.3,-39.8,-3293.6,0,16,2025-02-09:06:00,5.43,0.34,0.33,0.06106,270.0,255.0,354.5,2.04,1.44,9.84,27
-25.3,-39.9,-3163.0,0,16,2025-02-09:06:00,5.43,0.34,0.33,0.06108,270.0,254.1,354.1,2.16,1.43,9.84,27
-25.3,-40.0,-3079.6,0,16,2025-02-09:06:00,5.43,0.34,0.33,0.06110,270.0,253.5,353.7,2.27,1.43,9.84,27
-25.3,-40.1,-3140.9,0,16,2025-02-09:06:00,5.43,0.34,0.33,0.06112,270.0,252.5,353.4,2.40,1.43,9.84,27
-25.3,-40.2,-3086.0,0,16,2025-02-09:06:00,5.43,0.34,0.33,0.06114,270.0,251.7,353.0,2.54,1.42,9.82,27
-25.3,-40.3,-3079.6,0,16,2025-02-09:06:00,5.43,0.34,0.33,0.06116,270.0,251.1,352.6,2.68,1.42,9.57,27
-25.3,-40.4,-3046.6,0,16,2025-02-09:09:00,5.43,0.34,0.33,0.06118,270.0,250.6,352.2,2.83,1.42,9.10,27
-25.3,-40.5,-3181.9,0,16,2025-02-09:09:00,5.43,0.34,0.33,0.06125,270.0,245.1,349.5,4.02,1.40,8.84,27
-25.3,-40.6,-2920.4,0,16,2025-02-09:09:00,5.43,0.34,0.33,0.06133,270.0,244.9,349.2,4.09,1.39,9.07,27
-25.3,-40.7,-2915.9,0,16,2025-02-09:09:00,5.43,0.34,0.33,0.06133,270.0,244.7,348.9,4.15,1.39,9.55,27
-25.3,-40.8,-2812.5,0,16,2025-02-09:09:00,5.43,0.34,0.33,0.06134,270.0,244.5,348.6,4.23,1.38,9.53,27
-25.3,-40.9,-2687.6,0,16,2025-02-09:09:00,5.43,0.34,0.33,0.06134,270.0,244.2,348.2,4.31,1.38,9.01,27
-25.3,-41.0,-2725.3,0,16,2025-02-09:09:00,5.43,0.34,0.33,0.06135,270.0,244.1,347.9,4.39,1.38,8.49,27
-25.3,-41.1,-2764.8,0,16,2025-02-09:09:00,5.43,0.34,0.33,0.06145,270.0,243.8,347.6,4.46,1.37,8.50,27
-25.3,-41.2,-2853.6,0,16,2025-02-09:09:00,5.43,0.34,0.33,0.06168,270.0,243.4,347.2,4.54,1.37,8.50,27
-25.3,-41.3,-2752.3,0,16,2025-02-09:12:00,5.43,0.34,0.34,0.06191,270.0,243.1,346.9,4.61,1.37,8.46,27
-25.3,-41.4,-2590.0,0,16,2025-02-09:12:00,5.43,0.34,0.34,0.06252,270.0,235.5,345.0,4.86,1.37,8.91,27
-25.3,-41.5,-2601.1,0,16,2025-02-09:12:00,5.43,0.34,0.34,0.06311,270.0,235.5,344.7,4.93,1.37,8.46,27
-25.3,-41.6,-2610.9,0,16,2025-02-09:12:00,5.43,0.34,0.34,0.06333,270.0,235.3,344.3,5.00,1.37,8.59,27
-25.3,-41.7,-2541.6,0,16,2025-02-09:12:00,5.43,0.34,0.34,0.06354,270.0,235.3,343.9,5.06,1.37,8.84,27
-25.3,-41.8,-2461.9,0,16,2025-02-09:12:00,5.43,0.34,0.35,0.06373,270.0,235.0,343.4,5.12,1.36,8.82,27
-25.3,-41.9,-2412.5,0,16,2025-02-09:12:00,5.43,0.34,0.35,0.06390,270.0,234.5,342.9,5.17,1.36,8.52,27
-25.3,-42.0,-2335.3,0,16,2025-02-09:12:00,5.43,0.34,0.35,0.06407,270.0,234.0,342.4,5.22,1.36,8.34,27
-25.3,-42.1,-2237.4,0,16,2025-02-09:12:00,5.43,0.34,0.35,0.06428,270.0,233.5,341.9,5.29,1.36,8.48,27
-25.3,-42.2,-2203.5,0,16,2025-02-09:15:00,5.43,0.34,0.34,0.06321,270.0,218.1,342.1,4.39,1.37,9.73,26
-25.3,-42.3,-2197.6,0,16,2025-02-09:15:00,5.43,0.34,0.34,0.06209,270.0,218.2,341.6,4.45,1.37,9.62,26
-25.3,-42.4,-2195.5,0,16,2025-02-09:15:00,5.43,0.34,0.34,0.06227,270.0,218.5,341.1,4.52,1.37,8.95,26
-25.3,-42.5,-2151.6,0,16,2025-02-09:15:00,5.43,0.34,0.34,0.06248,270.0,218.6,340.7,4.58,1.37,8.61,26
-25.3,-42.6,-2117.4,0,16,2025-02-09:15:00,5.43,0.34,0.34,0.06264,270.0,218.7,340.1,4.62,1.36,8.87,26
-25.3,-42.7,-2149.2,0,16,2025-02-09:15:00,5.43,0.34,0.34,0.06275,270.0,218.8,339.6,4.66,1.36,9.55,26
-25.3,-42.8,-2194.6,0,16,2025-02-09:15:00,5.43,0.34,0.34,0.06285,285.4,219.1,338.9,4.68,1.36,9.66,26
-25.2,-43.2,-2210.9,0,16,2025-02-09:18:00,22.54,1.41,1.42,0.06312,270.0,220.2,337.4,4.08,1.35,10.43,26
-25.2,-43.3,-2166.8,0,16,2025-02-09:18:00,5.43,0.34,0.34,0.06195,270.0,221.5,336.6,4.17,1.35,10.43,26
-25.2,-43.4,-2124.8,0,16,2025-02-09:18:00,5.43,0.34,0.34,0.06192,285.4,222.8,335.9,4.29,1.35,10.32,26
-25.1,-43.8,-2001.1,0,16,2025-02-09:18:00,22.55,1.41,1.42,0.06280,285.3,228.4,330.5,4.85,1.35,9.97,26
-25.0,-44.2,-1610.4,0,16,2025-02-09:21:00,22.57,1.41,1.45,0.06413,285.3,249.6,328.9,5.41,1.32,10.59,27
-24.9,-44.6,-475.1,0,16,2025-02-09:21:00,22.59,1.41,1.47,0.06500,285.3,255.5,325.5,5.60,1.31,10.54,26
-24.8,-45.0,-131.5,0,16,2025-02-10:00:00,22.60,1.41,1.50,0.06644,285.3,260.0,323.2,6.17,1.26,9.62,27
-24.7,-45.4,-82.9,0,16,2025-02-10:00:00,22.62,1.41,1.50,0.06622,285.3,260.2,322.9,5.79,1.21,8.98,27
-24.6,-45.8,-68.0,0,16,2025-02-10:03:00,22.64,1.41,1.51,0.06661,285.3,251.2,318.7,6.23,1.15,8.61,27
-24.5,-46.2,-52.3,0,16,2025-02-10:03:00,22.66,1.42,1.50,0.06624,270.0,252.5,320.1,5.54,1.07,8.03,28
-24.5,-46.3,-48.9,0,16,2025-02-10:03:00,5.46,0.34,0.35,0.06439,285.3,251.7,320.1,5.37,1.05,7.90,28
-24.4,-46.7,-26.2,0,0,2025-02-10:06:00,22.67,1.42,1.48,0.06512,0.0,247.4,316.1,5.32,0.94,7.89,27
